dataset_list: ['Task013_ACDC', 'Task032_AMOS22_Task1', 'Task040_ATM22', 'Task020_AbdomenCT1K', 'Task602_ASC18', 'Task011_BTCV', 'Task590_Brain_PTM', 'Task617_CAUSE07', 'Task037_CHAOS_Task_3_5_Variant1', 'Task525_CMRxMotions', 'Task612_CTPelvic1k', 'Task601_CTSpine1K_Full', 'Task625_EMIDEC', 'Task623_FLARE21', 'Task022_FLARE2022', 'Task505_FeTA', 'Task892_Heart_Seg_MRI', 'Task036_KiPA22', 'Task040_KiTS', 'Task021_KiTS2021', 'Task050_LAScarQS22_task1', 'Task051_LAScarQS22_task2', 'Task614_LUNA', 'Task603_MMWHS', 'Task627_MRBrain18', 'Task001_BrainTumour', 'Task002_Heart', 'Task003_Liver', 'Task004_Hippocampus', 'Task005_Prostate', 'Task006_Lung', 'Task007_Pancreas', 'Task008_HepaticVessel', 'Task009_Spleen', 'Task010_Colon', 'Task507_Myops2020', 'Task618_Promise09', 'Task039_Parse22', 'Task622_SLIVER07', 'Task619_VESSEL2012', 'Task083_VerSe2020', 'Task502_WMH', 'Task1000_cSeg-2022', 'Task606_orCaScore', 'Task029_LITS', 'Task621_Prostate_MRI_Segmentation_Dataset', 'Task605_SegThor', 'Task558_Totalsegmentator_dataset', 'Task560_WORD', 'Task890_iSeg2017', 'Task632_AutoImplant', 'Task611_PROMISE12', 'Task1006_hvsmr_2016', 'Task012_BTCV_Cervix', 'Task162_HeadandNeckAutoSegmentationChallenge', 'Task161_MRBrainS13DataNii', 'Task512_QUBIQ2020_braingrowth_subset', 'Task512_QUBIQ2020_braintumor_subset', 'Task512_QUBIQ2020_kidney_subset', 'Task512_QUBIQ2020_prostate_subset']
dataset: Task013_ACDC, json keys:[0, 1, 2, 3]
patient091_frame09.nii.gz: [True, True, True, True] [0, 1, 2, 3]
amos_0079.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0268.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0214.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0281.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0198.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0366.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0367.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0160.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0069.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0392.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0064.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0173.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0405.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0395.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0137.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0158.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
amos_0396.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0192.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0127.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0011.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0025.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0350.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0254.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0021.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0009.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
amos_0402.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0185.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0152.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0374.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0097.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0196.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0398.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0226.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0134.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
amos_0336.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0239.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0049.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0379.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0023.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0391.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0197.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0264.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0159.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0390.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0129.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0014.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0153.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
amos_0381.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0135.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0348.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0109.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0077.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0408.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0162.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0403.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0388.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0131.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0044.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
amos_0358.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0181.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0175.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0043.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0245.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0321.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0212.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0121.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0050.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0166.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0054.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0105.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0188.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0179.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0059.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0047.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0184.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0118.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0276.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0171.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0307.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0113.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0060.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0016.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0301.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0224.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0161.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0387.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0072.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0102.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0330.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0045.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0297.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0024.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0057.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0124.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0006.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0075.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0030.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0406.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0401.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0027.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0259.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0337.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0076.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0299.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0010.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0067.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0119.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0180.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0294.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0115.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0078.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0007.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0279.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0376.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0272.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0380.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0143.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
amos_0086.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0361.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0353.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0088.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0404.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0156.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0142.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0017.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0349.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0217.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0125.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0274.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0048.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0149.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0263.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0098.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0147.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0089.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0084.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0378.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
amos_0190.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True] [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
